order_date,product_id,LocationKey,ship_date,order_priority,ship_mode,customer_name,segment,sales,quantity,discount,profit,shipping_cost
8/12/2011,OFF-AR-10003658,28,12/12/2011,Medium,Standard Class,Sarah Bern,Consumer,59,2,0%,0,2.26
10/12/2011,OFF-PA-10004470,155,15/12/2011,Medium,Standard Class,Sally Matthias,Consumer,11,2,0%,5.2256,0.79
12/12/2011,OFF-STO-10000753,726,16/12/2011,Medium,Standard Class,Maxwell Schwartz,Consumer,25,2,0%,7.74,2.26
13/12/2011,OFF-EN-10004518,86,18/12/2011,Medium,Standard Class,Speros Goranitis,Consumer,50,2,0%,15.92,3.55
13/12/2011,TEC-PH-10004184,86,19/12/2011,Medium,Standard Class,Stewart Visinsky,Consumer,106,2,0%,52.08,2.12
15/12/2011,FUR-HON-10000224,732,20/12/2011,Medium,Standard Class,Shaun Weien,Consumer,989,2,0%,138.42,55.88
15/12/2011,OFF-AVE-10004909,1,20/12/2011,Medium,Standard Class,Dean Braden,Consumer,59,2,0%,20.52,3.04
15/12/2011,OFF-FA-10000439,70,19/12/2011,Medium,Standard Class,Resi Pölking,Consumer,15,2,0%,1.72,1.07
17/12/2011,TEC-MA-10001627,205,21/12/2011,Medium,Standard Class,Brian Derr,Consumer,533,2,0%,207.66,43.64
17/12/2011,OFF-BI-10003724,63,24/12/2011,Medium,Standard Class,Jeremy Farry,Consumer,18,2,0%,8.04,2.06
17/12/2011,OFF-BI-10001685,109,21/12/2011,Medium,Standard Class,Michelle Moray,Consumer,13,2,0%,3.42,1.11
22/12/2011,OFF-ST-10000990,54,26/12/2011,Medium,Standard Class,Benjamin Patterson,Consumer,264,2,0%,5.24,21.55
24/12/2011,FUR-CH-10003559,16,31/12/2011,Medium,Standard Class,Joe Kamberova,Consumer,85,2,0%,42.24,4.98
24/12/2011,OFF-LA-10002107,306,30/12/2011,Medium,Standard Class,Andrew Roberts,Consumer,20,2,0%,6.48,1.9
26/12/2011,TEC-PH-10002715,142,30/12/2011,Medium,Standard Class,Gary McGarr,Consumer,364,2,0%,142.08,34.54
26/12/2011,OFF-BI-10004830,105,30/12/2011,Medium,Standard Class,Maribeth Schnelling,Consumer,11,2,0%,0,0.57
26/12/2011,FUR-FU-10001852,38,30/12/2011,Medium,Standard Class,Clytie Kelty,Consumer,3,2,0%,1.1136,0.1
28/12/2011,OFF-SME-10003033,220,3/01/2012,Medium,Standard Class,Dave Brooks,Consumer,98,2,0%,32.28,6.28
28/12/2011,OFF-GLO-10003429,220,3/01/2012,Medium,Standard Class,Dave Brooks,Consumer,43,2,0%,0,2.36
28/12/2011,OFF-SME-10001652,751,2/01/2012,Medium,Standard Class,Sarah Brown,Consumer,95,2,0%,12.36,2.35
28/12/2011,OFF-ACC-10002834,751,2/01/2012,Medium,Standard Class,Sarah Brown,Consumer,26,2,0%,8.88,1.81
28/12/2011,TEC-SAN-10004721,220,3/01/2012,Medium,Standard Class,Dave Brooks,Consumer,111,2,0%,17.7,1.15
29/12/2011,OFF-ST-10002444,277,2/01/2012,Medium,Standard Class,Debra Catini,Consumer,25,2,0%,6.8768,1.46
4/01/2012,TEC-AC-10002712,509,10/01/2012,Medium,Standard Class,Christina Anderson,Consumer,108,2,0%,10.8,7.55
5/01/2012,TEC-CO-10001596,90,9/01/2012,Medium,Standard Class,Ralph Arnett,Consumer,761,2,0%,159.66,33.67
5/01/2012,FUR-FU-10003414,86,10/01/2012,Medium,Standard Class,Toby Braunhardt,Consumer,23,2,0%,3.72,0.9
9/01/2012,OFF-PA-10003884,314,15/01/2012,Medium,Standard Class,Janet Lee,Consumer,44,2,0%,20.22,4.4
9/01/2012,OFF-PA-10004160,314,15/01/2012,Medium,Standard Class,Janet Lee,Consumer,60,2,0%,17.88,3.79
9/01/2012,OFF-AR-10004691,34,13/01/2012,Medium,Standard Class,Craig Carroll,Consumer,43,2,0%,11.1176,2.61
11/01/2012,TEC-AC-10004054,215,15/01/2012,Medium,Standard Class,Aaron Bergman,Consumer,143,2,0%,45.6,9.76
12/01/2012,FUR-CH-10001313,151,19/01/2012,Medium,Standard Class,Alejandro Grove,Consumer,167,2,0%,76.56,16.17
14/01/2012,OFF-AR-10003658,82,18/01/2012,Medium,Standard Class,Annie Zypern,Consumer,59,2,0%,0,0.05
16/01/2012,OFF-PA-10004115,264,21/01/2012,Medium,Standard Class,Philip Brown,Consumer,68,2,0%,17.58,10.04
17/01/2012,OFF-FA-10001710,121,24/01/2012,Medium,Standard Class,Jocasta Rupert,Consumer,33,2,0%,10.98,1.87
19/01/2012,FUR-RUB-10002067,574,24/01/2012,Medium,Standard Class,Peter Fuller,Consumer,217,2,0%,80.28,12.95
24/01/2012,FUR-BO-10004161,762,30/01/2012,Medium,Standard Class,Magdelene Morse,Consumer,253,2,0%,5.04,13.6
24/01/2012,OFF-SU-10000970,762,30/01/2012,Medium,Standard Class,Magdelene Morse,Consumer,73,2,0%,9.48,2.75
24/01/2012,OFF-EN-10002007,762,30/01/2012,Medium,Standard Class,Magdelene Morse,Consumer,25,2,0%,3.96,1.88
24/01/2012,OFF-AR-10001329,762,30/01/2012,Medium,Standard Class,Magdelene Morse,Consumer,31,2,0%,9,1.83
26/01/2012,TEC-CO-10002040,762,30/01/2012,Medium,Standard Class,Ashley Jarboe,Consumer,636,2,0%,267.24,42.12
27/01/2012,OFF-BI-10003124,63,3/02/2012,Medium,Standard Class,Joe Elijah,Consumer,14,2,0%,2.82,0.96
28/01/2012,TEC-CO-10004147,252,1/02/2012,Medium,Standard Class,Gary Zandusky,Consumer,379,2,0%,75.84,2.66
9/02/2012,OFF-AR-10002389,269,13/02/2012,Medium,Standard Class,Luke Foster,Consumer,26,2,0%,4.44,1.4
9/02/2012,OFF-CAR-10001358,150,15/02/2012,Medium,Standard Class,Annie Thurman,Consumer,10,2,0%,4.38,0.6
11/02/2012,OFF-SU-10002357,28,17/02/2012,Medium,Standard Class,Liz Carlisle,Consumer,83,2,0%,22.32,6.06
14/02/2012,OFF-EN-10004012,336,21/02/2012,Medium,Standard Class,Troy Staebel,Consumer,29,2,0%,13.96,3.12
16/02/2012,FUR-CH-10004089,42,21/02/2012,Medium,Standard Class,Troy Blackwell,Consumer,128,2,0%,37.02,4.26
18/02/2012,OFF-LA-10003510,38,24/02/2012,Medium,Standard Class,Guy Thornton,Consumer,61,2,0%,28.0876,2.64
21/02/2012,OFF-BI-10003527,343,27/02/2012,Medium,Standard Class,Pierre Wener,Consumer,2542,2,0%,1270.99,91.36
24/02/2012,TEC-PH-10001433,215,29/02/2012,Medium,Standard Class,Denise Leinenbach,Consumer,162,2,0%,66.42,7.7
24/02/2012,FUR-FU-10004464,215,29/02/2012,Medium,Standard Class,Denise Leinenbach,Consumer,95,2,0%,1.86,2.61
2/03/2012,OFF-JIF-10003842,236,7/03/2012,Medium,Standard Class,Paul Gonzalez,Consumer,22,2,0%,3.48,2.55
5/03/2012,FUR-CH-10003941,11,12/03/2012,Medium,Standard Class,Patrick O'Brill,Consumer,607,2,0%,133.6,67.31
5/03/2012,TEC-PH-10001552,127,9/03/2012,Medium,Standard Class,Sarah Foster,Consumer,24,2,0%,6.6976,1.34
13/03/2012,TEC-AC-10004241,417,18/03/2012,Medium,Standard Class,Mick Brown,Consumer,97,2,0%,9.68,2.54
13/03/2012,OFF-STA-10002791,744,18/03/2012,Medium,Standard Class,Kelly Williams,Consumer,95,2,0%,18.06,1.07
14/03/2012,OFF-ENE-10004401,573,19/03/2012,Medium,Standard Class,Dean Braden,Consumer,31,2,0%,0,1.35
21/03/2012,OFF-ELI-10001057,196,28/03/2012,Medium,Standard Class,Chuck Magee,Consumer,77,2,0%,36.06,6.81
21/03/2012,OFF-ACC-10002772,196,28/03/2012,Medium,Standard Class,Chuck Magee,Consumer,20,2,0%,9.24,1.48
22/03/2012,TEC-CO-10003113,146,29/03/2012,Medium,Standard Class,John Dryer,Consumer,643,2,0%,44.94,50.97
22/03/2012,OFF-ST-10001026,146,29/03/2012,Medium,Standard Class,John Dryer,Consumer,115,2,0%,51.66,10.17
22/03/2012,OFF-FA-10004839,146,29/03/2012,Medium,Standard Class,John Dryer,Consumer,39,2,0%,12.06,2.01
22/03/2012,OFF-LA-10001312,146,29/03/2012,Medium,Standard Class,John Dryer,Consumer,17,2,0%,3.6,1.08
27/03/2012,TEC-AC-10001410,346,31/03/2012,Medium,Standard Class,Kelly Andreada,Consumer,136,2,0%,36.8,12.38
4/04/2012,OFF-AR-10002145,314,9/04/2012,Medium,Standard Class,Chuck Sachs,Consumer,95,2,0%,4.74,3.8
4/04/2012,OFF-AR-10004818,280,8/04/2012,Medium,Standard Class,Christina DeMoss,Consumer,36,2,0%,4.96,0.44
7/04/2012,OFF-ST-10002555,9,11/04/2012,Medium,Standard Class,Joe Elijah,Consumer,397,2,0%,194.4,30.71
11/04/2012,FUR-BO-10003697,63,15/04/2012,Medium,Standard Class,Chuck Magee,Consumer,399,2,0%,47.82,27.35
11/04/2012,FUR-BO-10004135,105,15/04/2012,Medium,Standard Class,Carol Darley,Consumer,163,2,0%,13.04,10.52
16/04/2012,OFF-FA-10000406,54,20/04/2012,Medium,Standard Class,Erin Mull,Consumer,18,2,0%,1.64,1.54
16/04/2012,OFF-STO-10004495,783,21/04/2012,Medium,Standard Class,Allen Armold,Consumer,27,2,0%,8.34,0.42
17/04/2012,OFF-BI-10001984,350,21/04/2012,Medium,Standard Class,John Murray,Consumer,103,2,0%,9.24,7.39
18/04/2012,FUR-FU-10000110,86,25/04/2012,Medium,Standard Class,Darren Powers,Consumer,59,2,0%,0,4.61
18/04/2012,OFF-AR-10001812,86,25/04/2012,Medium,Standard Class,Darren Powers,Consumer,32,2,0%,15.56,2.45
18/04/2012,FUR-FU-10001706,127,22/04/2012,Medium,Standard Class,Darren Powers,Consumer,6,2,0%,2.9568,0.35
19/04/2012,FUR-FU-10000585,499,23/04/2012,Medium,Standard Class,Robert Waldorf,Consumer,25,2,0%,0.48,2.77
20/04/2012,OFF-EN-10003296,108,24/04/2012,Medium,Standard Class,Olvera Toch,Consumer,181,2,0%,81.432,14.99
21/04/2012,FUR-CH-10001891,34,28/04/2012,Medium,Standard Class,Juliana Krohn,Consumer,192,2,0%,51.8292,12.1
27/04/2012,OFF-AR-10004519,28,1/05/2012,Medium,Standard Class,Sanjit Chand,Consumer,110,2,0%,19.74,9.46
27/04/2012,TEC-AC-10001666,28,1/05/2012,Medium,Standard Class,Sanjit Chand,Consumer,93,2,0%,14.94,8.82
27/04/2012,OFF-BI-10000620,164,2/05/2012,Medium,Standard Class,Juliana Krohn,Consumer,13,2,0%,3.3,0.99
28/04/2012,OFF-AR-10000751,63,4/05/2012,Medium,Standard Class,Thais Sissman,Consumer,40,2,0%,10.44,1.14
28/04/2012,OFF-LA-10000296,63,4/05/2012,Medium,Standard Class,Thais Sissman,Consumer,21,2,0%,3.42,0.61
30/04/2012,OFF-AR-10003377,109,5/05/2012,Medium,Standard Class,Bryan Davis,Consumer,60,2,0%,9.66,5.48
30/04/2012,OFF-BI-10002414,407,4/05/2012,Medium,Standard Class,Muhammed Lee,Consumer,14,2,0%,1.24,0.87
4/05/2012,OFF-AP-10001106,102,9/05/2012,Medium,Standard Class,Arthur Gainer,Consumer,721,2,0%,72.04,65.58
4/05/2012,TEC-STA-10001994,385,8/05/2012,Medium,Standard Class,Jamie Frazer,Consumer,512,2,0%,112.68,38.32
7/05/2012,OFF-PA-10001952,34,12/05/2012,Medium,Standard Class,Chris Cortes,Consumer,46,2,0%,21.0128,3.05
11/05/2012,OFF-AR-10002255,350,15/05/2012,Medium,Standard Class,Cassandra Brandow,Consumer,104,2,0%,3.06,10.57
11/05/2012,OFF-FA-10002600,350,15/05/2012,Medium,Standard Class,Cassandra Brandow,Consumer,26,2,0%,8.88,1.5
15/05/2012,TEC-CO-10003268,9,21/05/2012,Medium,Standard Class,Joseph Airdo,Consumer,349,2,0%,142.92,25.52
18/05/2012,OFF-STO-10003082,436,23/05/2012,Medium,Standard Class,Evan Henry,Consumer,17,2,0%,7.08,1.39
24/05/2012,OFF-ST-10001222,9,30/05/2012,Medium,Standard Class,Vivian Mathis,Consumer,97,2,0%,0,5.83
26/05/2012,TEC-AC-10004195,42,1/06/2012,Medium,Standard Class,Lynn Smith,Consumer,90,2,0%,18.96,6.2
28/05/2012,FUR-CH-10001147,42,2/06/2012,Medium,Standard Class,Sonia Cooley,Consumer,332,2,0%,29.88,31.49
29/05/2012,OFF-AR-10000833,407,4/06/2012,Medium,Standard Class,Carl Ludwig,Consumer,68,2,0%,1.32,2.72
31/05/2012,OFF-ST-10000046,268,4/06/2012,Medium,Standard Class,Tamara Manning,Consumer,323,2,0%,61.389,33.5
1/06/2012,FUR-OFF-10004495,293,6/06/2012,Medium,Standard Class,Erin Creighton,Consumer,343,2,0%,116.58,46.91
1/06/2012,TEC-PH-10001299,108,5/06/2012,Medium,Standard Class,Ashley Jarboe,Consumer,300,2,0%,83.9944,12.55
1/06/2012,TEC-PH-10001300,108,5/06/2012,Medium,Standard Class,Ashley Jarboe,Consumer,42,2,0%,11.732,2.82
2/06/2012,OFF-PA-10003034,40,6/06/2012,Medium,Standard Class,Chad Sievert,Consumer,28,2,0%,1.12,1.82
4/06/2012,TEC-MOT-10004345,236,9/06/2012,Medium,Standard Class,Mick Crebagga,Consumer,146,2,0%,46.74,11.95
4/06/2012,OFF-BI-10000734,9,8/06/2012,Medium,Standard Class,Kelly Collister,Consumer,98,2,0%,42.3,7.32
4/06/2012,OFF-AR-10000019,410,11/06/2012,Medium,Standard Class,Cindy Chapman,Consumer,25,2,0%,10.32,1.55
4/06/2012,OFF-PA-10004343,389,8/06/2012,Medium,Standard Class,Guy Armstrong,Consumer,31,2,0%,0.6,1.55
5/06/2012,TEC-PH-10002138,189,10/06/2012,Medium,Standard Class,Tracy Blumstein,Consumer,339,2,0%,27.12,17.34
6/06/2012,TEC-CIS-10002344,813,10/06/2012,Medium,Standard Class,Dianna Vittorini,Consumer,1303,2,0%,286.56,53.73
6/06/2012,FUR-CH-10001282,499,10/06/2012,Medium,Standard Class,Troy Staebel,Consumer,64,2,0%,14.6,6.54
6/06/2012,OFF-KRA-10002170,813,10/06/2012,Medium,Standard Class,Dianna Vittorini,Consumer,33,2,0%,16.44,1.46
6/06/2012,OFF-BI-10002738,28,10/06/2012,Medium,Standard Class,Sonia Sunley,Consumer,16,2,0%,6.72,1.26
6/06/2012,OFF-BI-10000827,499,10/06/2012,Medium,Standard Class,Troy Staebel,Consumer,21,2,0%,5.56,1.17
7/06/2012,OFF-HAM-10004917,5,11/06/2012,Medium,Standard Class,Andrew Allen,Consumer,1085,2,0%,488.1,109.66
7/06/2012,OFF-ACC-10003713,3,12/06/2012,Medium,Standard Class,Seth Vernon,Consumer,34,2,0%,10.08,2.31
7/06/2012,OFF-LA-10000692,685,13/06/2012,Medium,Standard Class,Scott Williamson,Consumer,12,2,0%,1.44,1.05
7/06/2012,OFF-LA-10003503,78,12/06/2012,Medium,Standard Class,Troy Staebel,Consumer,12,2,0%,3.12,0.89
8/06/2012,OFF-HON-10000934,5,13/06/2012,Medium,Standard Class,Sarah Jordon,Consumer,22,2,0%,3.9,1.65
11/06/2012,FUR-DAN-10002028,292,15/06/2012,Medium,Standard Class,Speros Goranitis,Consumer,827,2,0%,148.74,89.12
11/06/2012,OFF-AR-10003582,75,16/06/2012,Medium,Standard Class,Brian Dahlen,Consumer,56,2,0%,15.764,3.02
11/06/2012,OFF-ST-10004702,9,16/06/2012,Medium,Standard Class,Sean Christensen,Consumer,21,2,0%,5.94,1.63
11/06/2012,FUR-FU-10004666,75,16/06/2012,Medium,Standard Class,Brian Dahlen,Consumer,29,2,0%,10.7892,1
12/06/2012,FUR-DAN-10004745,819,18/06/2012,Medium,Standard Class,Mark Hamilton,Consumer,244,2,0%,82.98,19.79
13/06/2012,OFF-EN-10003332,40,17/06/2012,Medium,Standard Class,Clay Ludtke,Consumer,60,2,0%,20.48,4.06
13/06/2012,OFF-EN-10001940,40,17/06/2012,Medium,Standard Class,Clay Ludtke,Consumer,31,2,0%,1.56,2.04
16/06/2012,OFF-ST-10001290,461,22/06/2012,Medium,Standard Class,Jocasta Rupert,Consumer,124,2,0%,54.66,11.12
16/06/2012,TEC-AC-10002324,461,22/06/2012,Medium,Standard Class,Jocasta Rupert,Consumer,115,2,0%,4.56,2.33
18/06/2012,TEC-CO-10002284,179,24/06/2012,Medium,Standard Class,Greg Hansen,Consumer,530,2,0%,180.24,29.35
18/06/2012,OFF-ST-10003716,64,24/06/2012,Medium,Standard Class,Keith Herrera,Consumer,450,2,0%,58.5052,20.66
18/06/2012,OFF-BI-10004002,64,24/06/2012,Medium,Standard Class,Keith Herrera,Consumer,35,2,0%,16.608,2.23
18/06/2012,OFF-BI-10004826,64,24/06/2012,Medium,Standard Class,Keith Herrera,Consumer,33,2,0%,15.8496,0.98
19/06/2012,TEC-AC-10003725,105,26/06/2012,Medium,Standard Class,Bryan Mills,Consumer,36,2,0%,12.68,2.25
19/06/2012,OFF-SU-10000085,105,26/06/2012,Medium,Standard Class,Bryan Mills,Consumer,54,2,0%,20.12,1.45
19/06/2012,FUR-FU-10000732,38,23/06/2012,Medium,Standard Class,Logan Haushalter,Consumer,13,2,0%,4.0192,0.5
20/06/2012,OFF-AP-10001772,143,25/06/2012,Medium,Standard Class,Keith Herrera,Consumer,164,2,0%,57.24,15.74
21/06/2012,FUR-ELD-10004559,751,25/06/2012,Medium,Standard Class,Sue Ann Reed,Consumer,60,2,0%,16.26,4.61
21/06/2012,OFF-AR-10002535,364,25/06/2012,Medium,Standard Class,Andrew Roberts,Consumer,34,2,0%,8.76,3.22
21/06/2012,OFF-LA-10002964,262,25/06/2012,Medium,Standard Class,Rob Haberlin,Consumer,24,2,0%,5.16,1.07
22/06/2012,TEC-AC-10000483,146,26/06/2012,Medium,Standard Class,Melanie Seite,Consumer,225,2,0%,6.72,19.16
22/06/2012,TEC-AC-10003217,146,26/06/2012,Medium,Standard Class,Melanie Seite,Consumer,167,2,0%,41.82,14.96
22/06/2012,OFF-SU-10001132,826,28/06/2012,Medium,Standard Class,Jeremy Lonsdale,Consumer,52,2,0%,16.12,3.13
22/06/2012,OFF-BI-10002715,826,28/06/2012,Medium,Standard Class,Jeremy Lonsdale,Consumer,8,2,0%,0.48,0.63
22/06/2012,OFF-AR-10003031,175,29/06/2012,Medium,Standard Class,Sarah Brown,Consumer,26,2,0%,0.48,0.32
25/06/2012,OFF-BIC-10003841,5,29/06/2012,Medium,Standard Class,Larry Blacks,Consumer,114,2,0%,1.08,9.13
25/06/2012,OFF-AR-10004062,38,1/07/2012,Medium,Standard Class,Alan Barnes,Consumer,21,2,0%,5.24,1.56
27/06/2012,OFF-ACM-10000476,582,2/07/2012,Medium,Standard Class,Tom Boeckenhauer,Consumer,64,2,0%,17.82,4.95
28/06/2012,OFF-AR-10004519,109,3/07/2012,Medium,Standard Class,Sally Knutson,Consumer,110,2,0%,19.74,6.86
28/06/2012,OFF-FA-10003961,431,3/07/2012,Medium,Standard Class,Maurice Satty,Consumer,19,2,0%,7.28,1.97
30/06/2012,OFF-LA-10002225,218,4/07/2012,Medium,Standard Class,Shui Tom,Consumer,24,2,0%,11.28,1.75
3/07/2012,OFF-TEN-10001129,840,7/07/2012,Medium,Standard Class,Tom Boeckenhauer,Consumer,109,2,0%,5.46,6.26
3/07/2012,OFF-SAN-10004339,840,7/07/2012,Medium,Standard Class,Tom Boeckenhauer,Consumer,38,2,0%,13.62,3.35
4/07/2012,OFF-EN-10001979,9,10/07/2012,Medium,Standard Class,Scot Wooten,Consumer,24,2,0%,5.7,2.46
9/07/2012,FUR-FU-10002918,343,14/07/2012,Medium,Standard Class,Brian Thompson,Consumer,182,2,0%,20.0156,14.12
10/07/2012,FUR-CH-10004725,679,16/07/2012,Medium,Standard Class,Eva Jacobs,Consumer,77,2,0%,13.04,4.58
11/07/2012,OFF-EN-10003977,166,15/07/2012,Medium,Standard Class,Naresj Patel,Consumer,17,2,0%,1.32,1.99
17/07/2012,FUR-BO-10003333,218,21/07/2012,Medium,Standard Class,Ralph Kennedy,Consumer,293,2,0%,43.86,27.96
19/07/2012,OFF-BIN-10000711,171,26/07/2012,Medium,Standard Class,Greg Hansen,Consumer,51,2,0%,13.68,2.01
23/07/2012,OFF-AP-10003184,143,27/07/2012,Medium,Standard Class,Duane Benoit,Consumer,1142,2,0%,411,71.96
26/07/2012,OFF-SU-10003040,40,31/07/2012,Medium,Standard Class,Craig Reiter,Consumer,44,2,0%,6.52,2.56
27/07/2012,OFF-SU-10002934,166,2/08/2012,Medium,Standard Class,Giulietta Baptist,Consumer,87,2,0%,6.96,8.23
1/08/2012,OFF-BI-10000282,98,5/08/2012,Medium,Standard Class,Delfina Latchford,Consumer,34,2,0%,0.96,2.98
3/08/2012,OFF-BIN-10001621,344,7/08/2012,Medium,Standard Class,Alan Hwang,Consumer,105,2,0%,19.98,7.03
3/08/2012,FUR-BO-10001867,11,9/08/2012,Medium,Standard Class,Art Ferguson,Consumer,166,2,0%,44.84,4.42
3/08/2012,OFF-AVE-10002102,344,7/08/2012,Medium,Standard Class,Alan Hwang,Consumer,56,2,0%,27.84,3.13
3/08/2012,OFF-FA-10000091,11,9/08/2012,Medium,Standard Class,Art Ferguson,Consumer,19,2,0%,0.16,1.11
4/08/2012,OFF-ROG-10004949,171,10/08/2012,Medium,Standard Class,Philip Fox,Consumer,125,2,0%,37.56,8.37
6/08/2012,TEC-AC-10003334,28,11/08/2012,Medium,Standard Class,Jennifer Halladay,Consumer,96,2,0%,12.42,7.77
8/08/2012,TEC-AC-10001348,151,14/08/2012,Medium,Standard Class,Rob Dowd,Consumer,495,2,0%,4.92,29.75
8/08/2012,TEC-CO-10000825,151,14/08/2012,Medium,Standard Class,Rob Dowd,Consumer,297,2,0%,14.82,29.65
9/08/2012,OFF-SME-10004553,296,14/08/2012,Medium,Standard Class,Naresj Patel,Consumer,397,2,0%,67.44,35.72
9/08/2012,OFF-PA-10000827,120,13/08/2012,Medium,Standard Class,Ryan Akin,Consumer,53,2,0%,12.24,5.03
10/08/2012,OFF-AR-10004825,379,16/08/2012,Medium,Standard Class,Lauren Leatherbury,Consumer,110,2,0%,38.46,2.56
10/08/2012,OFF-BI-10003124,36,14/08/2012,Medium,Standard Class,Sung Shariari,Consumer,14,2,0%,2.82,1.26
13/08/2012,OFF-ST-10001025,9,18/08/2012,Medium,Standard Class,Art Foster,Consumer,108,2,0%,41.22,7.94
13/08/2012,OFF-BI-10001900,46,19/08/2012,Medium,Standard Class,Toby Swindell,Consumer,21,2,0%,5.28,0.55
14/08/2012,FUR-FU-10003052,215,19/08/2012,Medium,Standard Class,Tony Sayre,Consumer,106,2,0%,40.26,7.66
14/08/2012,FUR-CH-10003026,209,20/08/2012,Medium,Standard Class,Joe Kamberova,Consumer,97,2,0%,24.18,6.05
14/08/2012,OFF-EN-10003936,265,19/08/2012,Medium,Standard Class,Christina DeMoss,Consumer,49,2,0%,21.54,3.15
14/08/2012,OFF-FA-10001530,265,19/08/2012,Medium,Standard Class,Christina DeMoss,Consumer,28,2,0%,1.68,2.13
15/08/2012,TEC-PH-10001354,207,21/08/2012,Medium,Standard Class,Chad Sievert,Consumer,262,2,0%,73.38,13.94
16/08/2012,OFF-LA-10004332,67,21/08/2012,Medium,Standard Class,John Lucas,Consumer,12,2,0%,2.46,1.02
17/08/2012,OFF-LA-10003273,201,22/08/2012,Medium,Standard Class,Toby Ritter,Consumer,22,2,0%,1.26,1.38
20/08/2012,TEC-CAN-10004214,304,26/08/2012,Medium,Standard Class,Naresj Patel,Consumer,386,2,0%,92.52,35.09
21/08/2012,OFF-FIS-10000063,863,26/08/2012,Medium,Standard Class,Bryan Mills,Consumer,95,2,0%,46.68,7.32
23/08/2012,OFF-PA-10002499,41,28/08/2012,Medium,Standard Class,Fred Harton,Consumer,98,2,0%,48.94,10.02
24/08/2012,TEC-CO-10002150,42,28/08/2012,Medium,Standard Class,Christina Anderson,Consumer,382,2,0%,190.98,36.08
25/08/2012,OFF-AR-10001672,416,29/08/2012,Medium,Standard Class,Justin Hirsh,Consumer,98,2,0%,28.32,6.35
28/08/2012,TEC-AC-10003666,302,1/09/2012,Medium,Standard Class,Clytie Kelty,Consumer,492,2,0%,187.08,18.96
28/08/2012,FUR-ELD-10003479,52,1/09/2012,Medium,Standard Class,Hunter Lopez,Consumer,107,2,0%,32.1,6.24
28/08/2012,FUR-FU-10003981,38,4/09/2012,Medium,Standard Class,Cassandra Brandow,Consumer,4,2,0%,1.7472,0.27
29/08/2012,FUR-BO-10000259,9,4/09/2012,Medium,Standard Class,Ken Lonsdale,Consumer,876,2,0%,227.82,58.48
29/08/2012,OFF-ST-10003641,374,5/09/2012,Medium,Standard Class,Roy Französisch,Consumer,113,2,0%,28.2,10.4
29/08/2012,OFF-EN-10000122,374,5/09/2012,Medium,Standard Class,Roy Französisch,Consumer,34,2,0%,8.52,3.24
29/08/2012,OFF-LA-10001299,426,3/09/2012,Medium,Standard Class,Denny Ordway,Consumer,14,2,0%,5.04,0.74
30/08/2012,OFF-TEN-10000703,534,5/09/2012,Medium,Standard Class,Michael Moore,Consumer,108,2,0%,22.74,4.53
1/09/2012,TEC-PH-10001382,9,8/09/2012,Medium,Standard Class,Tom Boeckenhauer,Consumer,136,2,0%,68.1,8.11
3/09/2012,OFF-GRE-10000216,808,7/09/2012,Medium,Standard Class,Mark Hamilton,Consumer,62,2,0%,6.84,6.16
3/09/2012,OFF-SAN-10003368,684,7/09/2012,Medium,Standard Class,Anthony Witt,Consumer,22,2,0%,5.28,1.31
3/09/2012,OFF-AVE-10003279,684,7/09/2012,Medium,Standard Class,Anthony Witt,Consumer,12,2,0%,4.2,0.62
4/09/2012,FUR-SAF-10003160,572,8/09/2012,Medium,Standard Class,Roland Murray,Consumer,275,2,0%,98.88,19.42
4/09/2012,OFF-EN-10000788,262,9/09/2012,Medium,Standard Class,Ben Wallace,Consumer,57,2,0%,27.84,4.42
5/09/2012,OFF-BOS-10000363,376,10/09/2012,Medium,Standard Class,Ashley Jarboe,Consumer,58,2,0%,7.56,3.46
5/09/2012,FUR-FU-10004598,40,10/09/2012,Medium,Standard Class,Craig Reiter,Consumer,34,2,0%,0.32,1.38
6/09/2012,TEC-SHA-10000306,52,12/09/2012,Medium,Standard Class,Charles McCrossin,Consumer,475,2,0%,66.48,6.49
7/09/2012,TEC-MA-10003400,223,13/09/2012,Medium,Standard Class,Peter Fuller,Consumer,355,2,0%,46.2,12.29
7/09/2012,TEC-AC-10004975,720,13/09/2012,Medium,Standard Class,Seth Vernon,Consumer,76,2,0%,11.36,8.94
7/09/2012,OFF-AR-10000724,19,14/09/2012,Medium,Standard Class,Thea Hendricks,Consumer,31,2,0%,5.22,2.18
7/09/2012,OFF-CAR-10003703,15,12/09/2012,Medium,Standard Class,Sandra Glassco,Consumer,31,2,0%,1.5,2.17
10/09/2012,FUR-RUB-10001190,507,15/09/2012,Medium,Standard Class,Jeremy Farry,Consumer,98,2,0%,48.78,9.44
10/09/2012,OFF-AR-10000817,155,17/09/2012,Medium,Standard Class,Bobby Odegard,Consumer,6,2,0%,2.0672,0.22
11/09/2012,TEC-AC-10004334,431,15/09/2012,Medium,Standard Class,William Brown,Consumer,153,2,0%,65.92,13.33
11/09/2012,OFF-BIC-10002403,588,17/09/2012,Medium,Standard Class,Joe Kamberova,Consumer,98,2,0%,48.9,8.26
11/09/2012,OFF-BI-10002335,866,16/09/2012,Medium,Standard Class,Logan Haushalter,Consumer,25,2,0%,0.48,2.5
12/09/2012,OFF-ST-10001713,155,18/09/2012,Medium,Standard Class,Tamara Manning,Consumer,106,2,0%,4.2392,7.93
